biomass_mu,biomass_sd,biomass_n,biomass_etot,biomass_percent,site_code,collection_period,lowest_taxon,order,family,genus,species,guild,transient,transient_type,is_diadromous
0.27709331866666664,NA,NA,3.036593327297654,9.125137573599932,GC,2018-Q2,Elmidae,Coleoptera,Elmidae,Elmidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Ephemerellidae,Ephemeroptera,Ephemerellidae,Ephemerellidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Ephemeroptera,Ephemeroptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.016871417895891676,0.024068438689495153,3,3.036593327297654,0.5556034699880608,GC,2018-Q2,F. chrysotus,Cyprinodontiformes,Fundulidae,Fundulidae,chrysotus,Fish,Resident,Freshwater,Freshwater
0,0,3,3.036593327297654,0,GC,2018-Q2,F. grandis,Cyprinodontiformes,Fundulidae,Fundulidae,grandis,Fish,Transient,Euryhaline,Euryhaline
0,0,3,3.036593327297654,0,GC,2018-Q2,F. notatus,Cyprinodontiformes,Fundulidae,Fundulidae,notatus,Fish,Resident,Freshwater,Freshwater
0.017912441475426394,0.011770678389589343,3,3.036593327297654,0.5898860843301383,GC,2018-Q2,G. affinis,Cyprinodontiformes,Poeciliidae,Poeciliidae,affinis,Fish,Resident,Freshwater,Freshwater
0,0,3,3.036593327297654,0,GC,2018-Q2,G. dormitor,Gobiiformes,Eleotridae,Eleotridae,dormitor,Fish,Transient,Euryhaline,Euryhaline
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Gerridae,Hemiptera,Gerridae,Gerridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Glossostomatidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Gomphidae,Odonata,Gomphidae,Gomphidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.04990825366666667,NA,NA,3.036593327297654,1.6435606710326722,GC,2018-Q2,Gyrinidae,Coleoptera,Gyrinidae,Gyrinidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,3,3.036593327297654,0,GC,2018-Q2,H. cyanoguttatus,Cichliformes,Cichlidae,Cichlidae,cyanoguttatus,Fish,Resident,Freshwater,Freshwater
0.003738146,NA,NA,3.036593327297654,0.12310328045562415,GC,2018-Q2,Haliplidae,Coleoptera,Haliplidae,Haliplidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Hebridae,Hemiptera,Hebridae,Hebridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Helophoridae,Coleoptera,Helophoridae,Helophoridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.06557809266666667,NA,NA,3.036593327297654,2.1595941767094105,GC,2018-Q2,Heptageniidae,Ephemeroptera,Heptageniidae,Heptageniidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Hirudinea,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.7361262546666667,NA,NA,3.036593327297654,24.24184522995594,GC,2018-Q2,Hyalellidae,Amphipoda,Hyalellidae,Hyalellidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Hydracarina,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Hydraenidae,Coleoptera,Hydraenidae,Hydraenidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Hydrobiidae,Neotaenioglossa,Hydrobiidae,Hydrobiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Hydrobiidae.Cochliopidae,Neotaenioglossa,Hydrobiidae,Hydrobiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.003640733666666667,NA,NA,3.036593327297654,0.11989533250758519,GC,2018-Q2,Hydrochidae,Coleoptera,Hydrochidae,Hydrochidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Hydrometridae,Hemiptera,Hydrometridae,Hydrometridae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0.0026007406666666666,NA,NA,3.036593327297654,0.08564665684031965,GC,2018-Q2,Hydrophilidae,Coleoptera,Hydrophilidae,Hydrophilidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.005882073666666667,NA,NA,3.036593327297654,0.19370633577401958,GC,2018-Q2,Hydropsychidae,Trichoptera,Hydropsychidae,Hydropsychidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.0010974823333333335,NA,NA,3.036593327297654,0.03614189372898387,GC,2018-Q2,Hydroptilidae,Trichoptera,Hydroptilidae,Hydroptilidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,3,3.036593327297654,0,GC,2018-Q2,I. bubalus,Cypriniformes,Catostomidae,Catostomidae,bubalus,Fish,Resident,Freshwater,Freshwater
0,0,3,3.036593327297654,0,GC,2018-Q2,I. punctatus,Siluriformes,Ictaluridae,Ictaluridae,punctatus,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Isonychiidae,Ephemeroptera,Isonychiidae,Isonychiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.022090240065868634,0.027823858670877468,3,3.036593327297654,0.7274678458681634,GC,2018-Q2,L. auritus,Centrarchiformes,Centrarchidae,Centrarchidae,auritus,Fish,Resident,Freshwater,Freshwater
0.017418126081068457,0.01625554682905123,3,3.036593327297654,0.5736074674368502,GC,2018-Q2,L. cyanellus,Centrarchiformes,Centrarchidae,Centrarchidae,cyanellus,Fish,Resident,Freshwater,Freshwater
0.009169207892337423,0.014258187661453012,3,3.036593327297654,0.3019570585863517,GC,2018-Q2,L. gulosus,Centrarchiformes,Centrarchidae,Centrarchidae,gulosus,Fish,Resident,Freshwater,Freshwater
0,0,3,3.036593327297654,0,GC,2018-Q2,L. humilis,Centrarchiformes,Centrarchidae,Centrarchidae,humilis,Fish,Resident,Freshwater,Freshwater
0.02924812160984121,0.022602993958930076,3,3.036593327297654,0.9631886280890268,GC,2018-Q2,L. macrochirus,Centrarchiformes,Centrarchidae,Centrarchidae,macrochirus,Fish,Resident,Freshwater,Freshwater
0,0,3,3.036593327297654,0,GC,2018-Q2,L. marginatus,Centrarchiformes,Centrarchidae,Centrarchidae,marginatus,Fish,Resident,Freshwater,Freshwater
0.07946712337869064,0.03242337822490703,3,3.036593327297654,2.616982743929381,GC,2018-Q2,L. megalotis,Centrarchiformes,Centrarchidae,Centrarchidae,megalotis,Fish,Resident,Freshwater,Freshwater
0.004482993847550204,0.007764773113975639,3,3.036593327297654,0.14763234204758463,GC,2018-Q2,L. microlophus,Centrarchiformes,Centrarchidae,Centrarchidae,microlophus,Fish,Resident,Freshwater,Freshwater
0.00648882238250613,0.01123897004779075,3,3.036593327297654,0.2136875663979907,GC,2018-Q2,L. miniatus,Centrarchiformes,Centrarchidae,Centrarchidae,miniatus,Fish,Resident,Freshwater,Freshwater
0.6640929612486095,0.9201377427776789,3,3.036593327297654,21.86967070231968,GC,2018-Q2,L. oculatus,Lepisosteiformes,Lepisosteidae,Lepisosteidae,oculatus,Fish,Resident,Freshwater,Freshwater
0,0,3,3.036593327297654,0,GC,2018-Q2,L. parva,Cyprinodontiformes,Fundulidae,Fundulidae,parva,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Leptoceridae,Trichoptera,Leptoceridae,Leptoceridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Leptohyphidae,Ephemeroptera,Leptohyphidae,Leptohyphidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.01575768233333333,NA,NA,3.036593327297654,0.5189263307562002,GC,2018-Q2,Leptophlebiidae,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Libellulidae,Odonata,Libellulidae,Libellulidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Limoniidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Lymnaeidae,Basommatophora,Lymnaeidae,Lymnaeidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,3,3.036593327297654,0,GC,2018-Q2,M. beryllina,Atheriniformes,Atherinopsidae,Atherinopsidae,beryllina,Fish,Transient,Euryhaline,Euryhaline
0,0,3,3.036593327297654,0,GC,2018-Q2,M. cephalus,Mugiliformes,Mugilidae,Mugilidae,cephalus,Fish,Transient,Catadromous,Diadromous
0.00887327309080884,0.014910374449284024,3,3.036593327297654,0.2922114400714107,GC,2018-Q2,M. salmoides,Centrarchiformes,Centrarchidae,Centrarchidae,salmoides,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Macromiidae,NA,Macromiidae,Macromiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Macroveliidae,Hemiptera,Macroveliidae,Macroveliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Melyridae,Coleoptera,Melyridae,Melyridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Mesovelidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Mesoveliidae,Hemiptera,Mesoveliidae,Mesoveliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Mysidae,Mysida,Mysidae,Mysidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.0010675622001836333,0.0018490719709580695,3,3.036593327297654,0.03515657465840793,GC,2018-Q2,N. gyrinus,Siluriformes,Ictaluridae,Ictaluridae,gyrinus,Fish,Resident,Freshwater,Freshwater
0.0025477064622049165,0.0027065689459518424,3,3.036593327297654,0.08390015348127597,GC,2018-Q2,N. texanus,Cypriniformes,Leuciscidae,Leuciscidae,texanus,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Naucoridae,Hemiptera,Naucoridae,Naucoridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Nematoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.07727273233333333,NA,NA,3.036593327297654,2.544717846762194,GC,2018-Q2,Nepidae,Hemiptera,Nepidae,Nepidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Noctuidae,Lepidoptera,Noctuidae,Noctuidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Noteridae,Coleoptera,Noteridae,Noteridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Notonectidae,Hemiptera,Notonectidae,Notonectidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,3,3.036593327297654,0,GC,2018-Q2,O. aureus,Cichliformes,Cichlidae,Cichlidae,aureus,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Ochteridae,Hemiptera,Ochteridae,Ochteridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.06049163566666666,NA,NA,3.036593327297654,1.99208880303046,GC,2018-Q2,Oligochaeta,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Ostracoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,3,3.036593327297654,0,GC,2018-Q2,P. annularis,Centrarchiformes,Centrarchidae,Centrarchidae,annularis,Fish,Resident,Freshwater,Freshwater
0,0,3,3.036593327297654,0,GC,2018-Q2,P. latipinna,Cyprinodontiformes,Poeciliidae,Poeciliidae,latipinna,Fish,Transient,Euryhaline,Euryhaline
0,0,3,3.036593327297654,0,GC,2018-Q2,P. nigromaculatus,Centrarchiformes,Centrarchidae,Centrarchidae,nigromaculatus,Fish,Resident,Freshwater,Freshwater
0,0,3,3.036593327297654,0,GC,2018-Q2,P. olivaris,Siluriformes,Ictaluridae,Ictaluridae,olivaris,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,P. pugio,Decapoda,Palaemonidae,Palaemonidae,pugio,Invertebrate,Transient,Amphidromous,Diadromous
0,0,3,3.036593327297654,0,GC,2018-Q2,P. vigilax,Cypriniformes,Leuciscidae,Leuciscidae,vigilax,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Pelecoryhnchidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Philopotamidae,Trichoptera,Philopotamidae,Philopotamidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Phoridae,Diptera,Phoridae,Phoridae,NA,Invertebrate,Resident,Freshwater,Freshwater
8.343633333333333e-5,NA,NA,3.036593327297654,0.002747695339487081,GC,2018-Q2,Physidae,Gastropoda,Physidae,Physidae,NA,Invertebrate,Resident,Freshwater,Freshwater
1.6804833333333334e-4,NA,NA,3.036593327297654,0.00553410731106638,GC,2018-Q2,Pisidiidae,Veneroida,Pisidiidae,Pisidiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Planorbidae,Gastropoda,Planorbidae,Planorbidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Pleidae,Hemiptera,Pleidae,Pleidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Polycentropodidae,Trichoptera,Polycentropodidae,Polycentropodidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Polymitarcyidae,Ephemeroptera,Polymitarcyidae,Polymitarcyidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Psychodidae,Diptera,Psychodidae,Psychodidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Psychomyiidae,Trichoptera,Psychomyiidae,Psychomyiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Ptiliidae,Coleoptera,Ptiliidae,Ptiliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,3,3.036593327297654,0,GC,2018-Q2,R. crocro,Perciformes,Haemulidae,Haemulidae,crocro,Fish,Transient,Amphidromous,Diadromous
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Salpingidae,Coleoptera,Salpingidae,Salpingidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Sciomyzidae,Diptera,Sciomyzidae,Sciomyzidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.056704151333333334,NA,NA,3.036593327297654,1.8673607303153723,GC,2018-Q2,Scirtidae,Coleoptera,Scirtidae,Scirtidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Simuliidae,Diptera,Simuliidae,Simuliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Staphylinidae,Coleoptera,Staphylinidae,Staphylinidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Stratiomyidae,Diptera,Stratiomyidae,Stratiomyidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,3,3.036593327297654,0,GC,2018-Q2,T. maculatus,Pleuronectiformes,Achiridae,Achiridae,maculatus,Fish,Transient,Amphidromous,Diadromous
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Tabanidae,Diptera,Tabanidae,Tabanidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Tanyderidae,Diptera,Tanyderidae,Tanyderidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Thiaridae,Gastropoda,Thiaridae,Thiaridae,tuberculata,Invertebrate,Resident,Freshwater,Freshwater
0.03961043633333333,NA,NA,3.036593327297654,1.30443665199593,GC,2018-Q2,Tipulidae,Diptera,Tipulidae,Tipulidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Trichoptera,Trichoptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.036593327297654,0,GC,2018-Q2,Unionidae,Unionoida,Unionidae,Unionidae,NA,Invertebrate,Resident,Freshwater,Freshwater
1.5094933333333334e-4,NA,NA,3.036593327297654,0.004971009189026546,GC,2018-Q2,Veliidae,Hemiptera,Veliidae,Veliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
1.8266666666666666e-5,NA,NA,3.036593327297654,6.015513010075229e-4,GC,2018-Q2,Viviparidae,Architaenioglossa,Viviparidae,Viviparidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,3.559216902249475,0,GC,2018-Q3,A. melas,Siluriformes,Ictaluridae,Ictaluridae,melas,Fish,Resident,Freshwater,Freshwater
0,0,2,3.559216902249475,0,GC,2018-Q3,A. mexicanus,Characiformes,Characidae,Characidae,mexicanus,Fish,Resident,Freshwater,Freshwater
0,0,2,3.559216902249475,0,GC,2018-Q3,A. mitchilli,Clupeiformes,Engraulidae,Engraulidae,mitchilli,Fish,Transient,Amphidromous,Diadromous
0,0,2,3.559216902249475,0,GC,2018-Q3,A. monticola,Mugiliformes,Mugilidae,Mugilidae,monticola,Fish,Transient,Amphidromous,Diadromous
0,0,2,3.559216902249475,0,GC,2018-Q3,A. natalis,Siluriformes,Ictaluridae,Ictaluridae,natalis,Fish,Resident,Freshwater,Freshwater
0,0,2,3.559216902249475,0,GC,2018-Q3,A. rostrata,Anguilliformes,Anguillidae,Anguillidae,rostrata,Fish,Transient,Catadromous,Diadromous
0,0,2,3.559216902249475,0,GC,2018-Q3,A. sayanus,Percopsiformes,Aphredoderidae,Aphredoderidae,sayanus,Fish,Resident,Freshwater,Freshwater
0,0,2,3.559216902249475,0,GC,2018-Q3,A. xenica,Cyprinodontiformes,Fundulidae,Fundulidae,xenica,Fish,Transient,Euryhaline,Euryhaline
0.153096553,NA,NA,3.559216902249475,4.301411158820943,GC,2018-Q3,Aeshnidae,Odonata,Aeshnidae,Aeshnidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Ameletidae,Ephemeroptera,Ameletidae,Ameletidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Ampullariidae,Architaenioglossa,Ampullariidae,Ampullariidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Anthicidae,Coleoptera,Anthicidae,Anthicidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Aphididae,Hemiptera,Aphididae,Aphididae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Asellidae,Isopoda,Asellidae,Asellidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,3.559216902249475,0,GC,2018-Q3,B. patronus,Clupeiformes,Clupeidae,Clupeidae,patronus,Fish,Transient,Euryhaline,Euryhaline
0.003537398666666667,NA,NA,3.559216902249475,0.09938699337011413,GC,2018-Q3,Baetidae,Ephemeroptera,Baetidae,Baetidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.08299602266666667,NA,NA,3.559216902249475,2.331861893952347,GC,2018-Q3,Belostomatidae,Hemiptera,Belostomatidae,Belostomatidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,0,2,3.559216902249475,0,GC,2018-Q3,C. carpio,Cyprinodontiformes,Cyprinidae,Cyprinidae,carpio,Fish,Resident,Freshwater,Freshwater
0,0,2,3.559216902249475,0,GC,2018-Q3,C. lutrensis,Cypriniformes,Leuciscidae,Leuciscidae,lutrensis,Fish,Resident,Freshwater,Freshwater
0,0,2,3.559216902249475,0,GC,2018-Q3,C. variegatus,Cyprinodontiformes,Cyprinodontidae,Cyprinodontidae,variegatus,Fish,Transient,Euryhaline,Euryhaline
0,0,2,3.559216902249475,0,GC,2018-Q3,C. venusta,Cypriniformes,Leuciscidae,Leuciscidae,venusta,Fish,Resident,Freshwater,Freshwater
0.014788409333333334,NA,NA,3.559216902249475,0.41549615377435556,GC,2018-Q3,Caenidae,Ephemeroptera,Caenidae,Caenidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Calopterygidae,Odonata,Calopterygidae,Calopterygidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.12739964766666667,NA,NA,3.559216902249475,3.579429159997198,GC,2018-Q3,Cambaridae,Decapoda,Cambaridae,Cambaridae,ninae,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Carabidae,Coleoptera,Carabidae,Carabidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.006679981666666667,NA,NA,3.559216902249475,0.18768121893455902,GC,2018-Q3,Ceratopogonidae,Diptera,Ceratopogonidae,Ceratopogonidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Chaoboridae,Diptera,Chaoboridae,Chaoboridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.014502531,NA,NA,3.559216902249475,0.40746409669031963,GC,2018-Q3,Chironomidae,Diptera,Chironomidae,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Chrysomelidae,Coleoptera,Chrysomelidae,Chrysomelidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Cladocera,Diplostraca,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.025271824666666668,NA,NA,3.559216902249475,0.7100389035210111,GC,2018-Q3,Coenagrionidae,Odonata,Coenagrionidae,Coenagrionidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Collembola,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Copepoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.011214667333333333,NA,NA,3.559216902249475,0.3150880556407087,GC,2018-Q3,Corbiculidae,Bivalva,Corbiculidae,Corbiculidae,NA,Invertebrate,Resident,Freshwater,Freshwater
2.3982133333333333e-4,NA,NA,3.559216902249475,0.006738036481613776,GC,2018-Q3,Corduliidae,Odonata,Corduliidae,Corduliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Corixidae,Hemiptera,Corixidae,Corixidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Corxidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Corydalidae,Megaloptera,Corydalidae,Corydalidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Crambidae,Lepidoptera,Crambidae,Crambidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Culicidae,Diptera,Culicidae,Culicidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Curclionidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,3.559216902249475,0,GC,2018-Q3,D. cepedianum,Clupeiformes,Clupeidae,Clupeidae,cepedianum,Fish,Transient,Euryhaline,Euryhaline
0,0,2,3.559216902249475,0,GC,2018-Q3,D. maculatus,Gobiiformes,Eleotridae,Eleotridae,maculatus,Fish,Transient,Catadromous,Diadromous
0,0,2,3.559216902249475,0,GC,2018-Q3,D. petenense,Clupeiformes,Clupeidae,Clupeidae,petenense,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Dipseudopsidae,Trichoptera,Dipseudopsidae,Dipseudopsidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Diptera,Diptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.007168842000000001,NA,NA,3.559216902249475,0.20141627208696364,GC,2018-Q3,Dolichopodidae,Diptera,Dolichopodidae,Dolichopodidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Dreissenidae,Veneroida,Dreissenidae,Dreissenidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Dryopidae,Coleoptera,Dryopidae,Dryopidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Dytiscidae,Coleoptera,Dytiscidae,Dytiscidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,3.559216902249475,0,GC,2018-Q3,E. gracile,Perciformes,Pecidae,Pecidae,gracile,Fish,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Elateridae,Coleoptera,Elateridae,Elateridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.043880006,NA,NA,3.559216902249475,1.2328556310312873,GC,2018-Q3,Elmidae,Coleoptera,Elmidae,Elmidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Ephemerellidae,Ephemeroptera,Ephemerellidae,Ephemerellidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.559216902249475,0,GC,2018-Q3,Ephemeroptera,Ephemeroptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,3.559216902249475,0,GC,2018-Q3,F. chrysotus,Cyprinodontiformes,Fundulidae,Fundulidae,chrysotus,Fish,Resident,Freshwater,Freshwater
